,Date,Total Cases,Total Deaths
319,Dec 30$ 2020,477240,10047
320,Dec 31$ 2020,479715,10105
321,Jan 01$ 2021,482178,10176
322,Jan 02$ 2021,484362,10258
323,Jan 03$ 2021,486634,10311
324,Jan 04$ 2021,488529,10350
325,Jan 05$ 2021,490476,10409
326,Jan 06$ 2021,492594,10461
327,Jan 07$ 2021,495075,10511
328,Jan 08$ 2021,497510,10558
329,Jan 09$ 2021,499517,10598
330,Jan 10$ 2021,502416,10644
331,Jan 11$ 2021,504293,10676
332,Jan 12$ 2021,506701,10717
333,Jan 13$ 2021,508824,10772
334,Jan 14$ 2021,511921,10818
335,Jan 15$ 2021,514338,10863
336,Jan 16$ 2021,516770,10908
337,Jan 17$ 2021,519291,10951
338,Jan 18$ 2021,521211,10997
339,Jan 19$ 2021,523011,11055
340,Jan 20$ 2021,524783,11103
341,Jan 21$ 2021,527146,11157
342,Jan 22$ 2021,528891,11204
343,Jan 23$ 2021,530818,11247
344,Jan 24$ 2021,532412,11295
345,Jan 25$ 2021,534041,11318
346,Jan 26$ 2021,535914,11376
347,Jan 27$ 2021,537477,11450
348,Jan 28$ 2021,539387,11514
349,Jan 29$ 2021,541031,11560
350,Jan 30$ 2021,543214,11623
351,Jan 31$ 2021,544813,11657
352,Feb 01$ 2021,546428,11683
353,Feb 02$ 2021,547648,11746
354,Feb 03$ 2021,549032,11802
355,Feb 04$ 2021,550540,11833
356,Feb 05$ 2021,551842,11886
357,Feb 06$ 2021,553128,11914
358,Feb 07$ 2021,554474,11967
359,Feb 08$ 2021,555511,12026
360,Feb 09$ 2021,556519,12066
361,Feb 10$ 2021,557591,12128
362,Feb 11$ 2021,559093,12185
363,Feb 12$ 2021,560363,12218
364,Feb 13$ 2021,561625,12276
365,Feb 14$ 2021,563029,12307
366,Feb 15$ 2021,564077,12333
367,Feb 16$ 2021,564824,12380
368,Feb 17$ 2021,565989,12436
369,Feb 18$ 2021,567261,12488
370,Feb 19$ 2021,568506,12527
371,Feb 20$ 2021,569846,12563
372,Feb 21$ 2021,571174,12601
373,Feb 22$ 2021,572334,12617
374,Feb 23$ 2021,573384,12658
375,Feb 24$ 2021,574580,12708
376,Feb 25$ 2021,575941,12772
377,Feb 26$ 2021,577482,12804
378,Feb 27$ 2021,578797,12837
379,Feb 28$ 2021,579973,12860
380,Mar 01$ 2021,581365,12896
381,Mar 02$ 2021,582528,12938
382,Mar 03$ 2021,583916,13013
383,Mar 04$ 2021,585435,13076
384,Mar 05$ 2021,587014,13128
385,Mar 06$ 2021,588728,13166
386,Mar 07$ 2021,590508,13205
