,Date,Total Cases,Total Deaths
318,Dec 29$ 2020,727122,21703
319,Dec 30$ 2020,735124,21944
320,Dec 31$ 2020,743198,22138
321,Jan 01$ 2021,751270,22329
322,Jan 02$ 2021,758473,22555
323,Jan 03$ 2021,765350,22734
324,Jan 04$ 2021,772103,22911
325,Jan 05$ 2021,779548,23109
326,Jan 06$ 2021,788402,23296
327,Jan 07$ 2021,797723,23520
328,Jan 08$ 2021,808340,23753
329,Jan 09$ 2021,818386,23947
330,Jan 10$ 2021,828026,24129
331,Jan 11$ 2021,836718,24343
332,Jan 12$ 2021,846765,24645
333,Jan 13$ 2021,858043,24951
334,Jan 14$ 2021,869600,25246
335,Jan 15$ 2021,882418,25484
336,Jan 16$ 2021,896642,25767
337,Jan 17$ 2021,907929,25987
338,Jan 18$ 2021,917015,26282
339,Jan 19$ 2021,927380,26590
340,Jan 20$ 2021,939948,26857
341,Jan 21$ 2021,951651,27203
342,Jan 22$ 2021,965283,27453
343,Jan 23$ 2021,977474,27664
344,Jan 24$ 2021,989262,27835
345,Jan 25$ 2021,999256,28132
346,Jan 26$ 2021,1012350,28468
347,Jan 27$ 2021,1024298,28855
348,Jan 28$ 2021,1037993,29331
349,Jan 29$ 2021,1051795,29518
350,Jan 30$ 2021,1066313,29728
351,Jan 31$ 2021,1078314,29998
352,Feb 01$ 2021,1089308,30277
353,Feb 02$ 2021,1099687,30581
354,Feb 03$ 2021,1111671,30770
355,Feb 04$ 2021,1123105,31001
356,Feb 05$ 2021,1134854,31202
357,Feb 06$ 2021,1147010,31393
358,Feb 07$ 2021,1157837,31556
359,Feb 08$ 2021,1166079,31763
360,Feb 09$ 2021,1174779,31976
361,Feb 10$ 2021,1183555,32167
362,Feb 11$ 2021,1191990,32381
363,Feb 12$ 2021,1201859,32656
364,Feb 13$ 2021,1210703,32936
365,Feb 14$ 2021,1217468,33183
366,Feb 15$ 2021,1223930,33367
367,Feb 16$ 2021,1233959,33596
368,Feb 17$ 2021,1243646,33788
369,Feb 18$ 2021,1252685,33969
370,Feb 19$ 2021,1263299,34152
371,Feb 20$ 2021,1271353,34316
372,Feb 21$ 2021,1278653,34489
373,Feb 22$ 2021,1288833,34691
374,Feb 23$ 2021,1298608,35014
375,Feb 24$ 2021,1306141,35254
376,Feb 25$ 2021,1314634,35518
377,Feb 26$ 2021,1322866,35786
378,Feb 27$ 2021,1329074,35981
379,Feb 28$ 2021,1334634,36166
380,Mar 01$ 2021,1341314,36325
381,Mar 02$ 2021,1347026,36518
382,Mar 03$ 2021,1353834,36721
383,Mar 04$ 2021,1361098,36897
384,Mar 05$ 2021,1368069,37026
385,Mar 06$ 2021,1373836,37154
386,Mar 07$ 2021,1379662,37266
